"experiment","group","subject","age","sex","condition","trial_type","word","response"
1,"adult","adult_21",NA,NA,"Plausible","Exposure","flowers_basket","Plausible"
1,"adult","adult_21",NA,NA,"Plausible","Exposure","bread_peanutbutter","Plausible"
1,"adult","adult_21",NA,NA,"Plausible","Exposure","wooden_blocks","Plausible"
1,"adult","adult_21",NA,NA,"Plausible","Exposure","knife_fork","Plausible"
1,"adult","adult_21",NA,NA,"Plausible","Exposure","cat_kittens","Plausible"
1,"adult","adult_21",NA,NA,"Plausible","Exposure","house_door","Plausible"
1,"adult","adult_21",NA,NA,"Plausible","Exposure","shark_fish","Plausible"
1,"adult","adult_21",NA,NA,"Plausible","Test","tiedie","Implausible"
1,"adult","adult_21",NA,NA,"Plausible","Test","penpan","Implausible"
1,"adult","adult_21",NA,NA,"Plausible","Test","bugsbags","Implausible"
1,"adult","adult_21",NA,NA,"Plausible","Test","vanfan","Implausible"
1,"adult","adult_21",NA,NA,"Plausible","Test","goatscoats","Implausible"
1,"adult","adult_21",NA,NA,"Plausible","Test","ballbowl","Implausible"
1,"adult","adult_21",NA,NA,"Plausible","Test","capcup","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Exposure","book_plane","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Exposure","bread_ketchup","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Exposure","house_nose","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Exposure","shark_racecar","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Exposure","flowers_donut","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Exposure","cat_hammers","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Exposure","wooden_apples","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Exposure","knife_camel","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Test","penpan","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Test","tiedie","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Test","ballbowl","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Test","capcup","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Test","goatscoats","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Test","vanfan","Implausible"
1,"adult","adult_14",NA,NA,"Implausible","Test","bugsbags","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Exposure","cat_hammers","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Exposure","book_plane","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Exposure","house_nose","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Exposure","knife_camel","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Exposure","wooden_apples","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Exposure","flowers_donut","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Exposure","bread_ketchup","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Exposure","shark_racecar","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Test","vanfan","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Test","capcup","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Test","goatscoats","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Test","penpan","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Test","ballbowl","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Test","tiedie","Implausible"
1,"adult","adult_10",NA,NA,"Implausible","Test","bugsbags","Implausible"
1,"adult","adult_12",NA,NA,"Plausible","Exposure","flowers_basket","Plausible"
1,"adult","adult_12",NA,NA,"Plausible","Exposure","wooden_blocks","Plausible"
1,"adult","adult_12",NA,NA,"Plausible","Exposure","cat_kittens","Plausible"
1,"adult","adult_12",NA,NA,"Plausible","Exposure","shark_fish","Plausible"
1,"adult","adult_12",NA,NA,"Plausible","Exposure","bread_peanutbutter","Plausible"
1,"adult","adult_12",NA,NA,"Plausible","Exposure","knife_fork","Plausible"
1,"adult","adult_12",NA,NA,"Plausible","Exposure","house_door","Plausible"
1,"adult","adult_12",NA,NA,"Plausible","Exposure","book_table","Plausible"
1,"adult","adult_12",NA,NA,"Plausible","Test","tiedie","Implausible"
1,"adult","adult_12",NA,NA,"Plausible","Test","capcup","Plausible"
1,"adult","adult_12",NA,NA,"Plausible","Test","bugsbags","Implausible"
1,"adult","adult_12",NA,NA,"Plausible","Test","vanfan","Implausible"
1,"adult","adult_12",NA,NA,"Plausible","Test","goatscoats","Implausible"
1,"adult","adult_12",NA,NA,"Plausible","Test","penpan","Plausible"
1,"adult","adult_12",NA,NA,"Plausible","Test","ballbowl","Implausible"
1,"adult","adult_40",NA,NA,"Plausible","Exposure","flowers_basket","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Exposure","cat_kittens","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Exposure","wooden_blocks","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Exposure","shark_fish","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Exposure","bread_peanutbutter","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Exposure","knife_fork","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Exposure","house_door","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Exposure","book_table","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Test","tiedie","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Test","capcup","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Test","penpan","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Test","ballbowl","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Test","bugsbags","Implausible"
1,"adult","adult_40",NA,NA,"Plausible","Test","vanfan","Plausible"
1,"adult","adult_40",NA,NA,"Plausible","Test","goatscoats","Implausible"
1,"adult","adult_11",NA,NA,"Plausible","Exposure","book_table","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Exposure","bread_peanutbutter","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Exposure","cat_kittens","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Exposure","house_door","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Exposure","wooden_blocks","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Exposure","shark_fish","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Exposure","knife_fork","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Exposure","flowers_basket","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Test","penpan","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Test","goatscoats","Implausible"
1,"adult","adult_11",NA,NA,"Plausible","Test","bugsbags","Implausible"
1,"adult","adult_11",NA,NA,"Plausible","Test","vanfan","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Test","tiedie","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Test","ballbowl","Plausible"
1,"adult","adult_11",NA,NA,"Plausible","Test","capcup","Plausible"
